Respondent ID,Division_Primary,Division_Secondary,Position,Generation,Gender,Tenure,Employment_Type,Question_plus_Subquestion,Answer,Question,Respondents_Count,Same_Answer_Count
8748263039,Infrastructure,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 29-Response 10,Answer 7,Question 29,198,15.0
4366243452,Information Technology,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 29-Response 10,Answer 8,Question 29,198,15.0
1368436554,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,10+ years,Full time Employee,Question 29-Response 10,Answer 8,Question 29,198,15.0
6588311032,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 29-Response 10,Answer 5,Question 29,198,10.0
9652438783,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
8895572278,Infrastructure,,Manager,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
5633495172,Infrastructure,,Staff,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 29-Response 10,Answer 4,Question 29,198,13.0
6665212340,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
2850296334,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 29-Response 10,Answer 7,Question 29,198,15.0
2781168270,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 29-Response 10,Answer 3,Question 29,198,14.0
6478560213,Information Technology,,Staff,Prefer not to answer,Male,10+ years,Full time Employee,Question 29-Response 10,Answer 2,Question 29,198,17.0
9328885416,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 29-Response 10,Answer 6,Question 29,198,11.0
6285007368,People,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 29-Response 10,Answer 1,Question 29,198,11.0
6776579131,Commercial,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
6270834102,Finance,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
4341029891,Finance,,Staff,Prefer not to answer,Male,3-5 years,Full time Employee,Question 29-Response 10,Answer 7,Question 29,198,15.0
9298970467,Information Technology,,Department Lead,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 29-Response 10,Answer 4,Question 29,198,13.0
3530464299,Legal,,Department Lead,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
1962504465,Information Technology,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 29-Response 10,Answer 6,Question 29,198,11.0
3206389468,Commercial,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 29-Response 10,Answer 6,Question 29,198,11.0
1914548336,Finance,,Department Lead,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
6912636653,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,0-2 years,Full time Employee,Question 29-Response 10,Answer 1,Question 29,198,11.0
7447366993,Information Technology,,Staff,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 29-Response 10,Answer 3,Question 29,198,14.0
9858203307,Finance,,Staff,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 29-Response 10,Answer 6,Question 29,198,11.0
2375491161,Information Technology,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
6983214026,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 29-Response 10,Answer 3,Question 29,198,14.0
7876887860,Internal Audit,,Manager,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 29-Response 10,Answer 7,Question 29,198,15.0
5282809243,Finance,,Staff,Generation Z (born 2001 or later),Female,0-2 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
4304756587,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 29-Response 10,Answer 2,Question 29,198,17.0
6841338036,Executive,,Chief / Executive,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
1338692945,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 29-Response 10,Answer 2,Question 29,198,17.0
1220878407,Executive,,Manager,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
1021794253,Commercial,,Department Lead,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
7103482882,Infrastructure,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 29-Response 10,Answer 7,Question 29,198,15.0
6080354155,Executive,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 29-Response 10,Answer 8,Question 29,198,15.0
8046048988,Commercial,,Manager,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 29-Response 10,Answer 4,Question 29,198,13.0
2102054017,Finance,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
6796580906,Finance,,Manager,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
3966690436,Infrastructure,,Staff,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 29-Response 10,Answer 4,Question 29,198,13.0
8630148625,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
1264208927,Port Security & Emergency Operations,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
9625886165,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 29-Response 10,Answer 1,Question 29,198,11.0
9351204267,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 29-Response 10,Answer 3,Question 29,198,14.0
1485638866,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
9137601822,Finance,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
4910729713,Finance,,Staff,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
8453428178,Commercial,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 29-Response 10,Answer 2,Question 29,198,17.0
6903105973,Finance,,Manager,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 29-Response 10,Answer 2,Question 29,198,17.0
2628194343,Executive,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 29-Response 10,Answer 8,Question 29,198,15.0
2254451126,Port Security & Emergency Operations,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 29-Response 10,Answer 1,Question 29,198,11.0
1426184525,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 29-Response 10,Answer 6,Question 29,198,11.0
1001882880,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 29-Response 10,Answer 2,Question 29,198,17.0
1941311372,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
8569413026,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
5953471955,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 29-Response 10,Answer 7,Question 29,198,15.0
3933988341,People,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
7963965247,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 29-Response 10,Answer 8,Question 29,198,15.0
9735550076,People,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 29-Response 10,Answer 5,Question 29,198,10.0
5559071396,Port Security & Emergency Operations,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 29-Response 10,Answer 4,Question 29,198,13.0
8253262223,People,,Department Lead,Baby Boomer (born between 1946-1964),Male,3-5 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
7325851635,Infrastructure,,Manager,Millennial (born between 1981-2000),Prefer not to answer,3-5 years,Full time Employee,Question 29-Response 10,Answer 6,Question 29,198,11.0
3370365802,Port Security & Emergency Operations,,Staff,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 29-Response 10,Answer 5,Question 29,198,10.0
2841747833,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
7940065082,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 29-Response 10,Answer 3,Question 29,198,14.0
5157705612,Finance,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 29-Response 10,Answer 5,Question 29,198,10.0
9920755555,Port Operations,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 29-Response 10,,Question 29,198,0.0
6638341389,Infrastructure,,Manager,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 29-Response 10,Answer 3,Question 29,198,14.0
8114622230,Information Technology,,Staff,Prefer not to answer,Male,5-10 years,Full time Employee,Question 29-Response 10,Answer 7,Question 29,198,15.0
5379192392,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 29-Response 11,Answer 4,Question 29,198,21.0
2658722536,Finance,,Staff,,,10+ years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
4044163394,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 29-Response 11,Answer 4,Question 29,198,21.0
5535865599,Infrastructure,,Manager,Millennial (born between 1981-2000),Non-Binary,5-10 years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
3356802928,Port Operations,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 29-Response 11,Answer 4,Question 29,198,21.0
3399511781,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,3-5 years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
9860597462,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 29-Response 11,Answer 5,Question 29,198,22.0
1494621946,Infrastructure,,Chief / Executive,Baby Boomer (born between 1946-1964),Male,3-5 years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
8646387163,Information Technology,,Manager,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 29-Response 11,Answer 2,Question 29,198,14.0
2455127238,Information Technology,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 29-Response 11,Answer 1,Question 29,198,13.0
1905266879,Finance,,Staff,Prefer not to answer,Female,0-2 years,Full time Employee,Question 29-Response 11,Answer 5,Question 29,198,22.0
7089369660,Finance,,Staff,Baby Boomer (born between 1946-1964),,10+ years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
3397360934,Legal,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 29-Response 11,Answer 7,Question 29,198,11.0
6904821010,Other (please specify),Construction ,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 29-Response 11,Answer 2,Question 29,198,14.0
9961006444,Executive,,Staff,Prefer not to answer,Prefer not to answer,0-2 years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
9736526482,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
8035211358,Commercial,,Manager,Prefer not to answer,Prefer not to answer,5-10 years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
2855503402,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 29-Response 11,Answer 6,Question 29,198,15.0
4136037887,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 29-Response 11,Answer 1,Question 29,198,13.0
9624253323,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
8546027678,Finance,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 29-Response 11,,Question 29,198,0.0
3555213031,Legal,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 29-Response 11,Answer 2,Question 29,198,14.0
1754220060,Finance,,Department Lead,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 29-Response 11,Answer 7,Question 29,198,11.0
9011744859,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 29-Response 11,Answer 1,Question 29,198,13.0
5875585727,Information Technology,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 29-Response 11,Answer 4,Question 29,198,21.0
